Sexo,Comunidades y Ciudades Autónomas,Nacionalidad,Periodo,Total
Hombres,"14 Murcia, Región de",Extranjera: Total,2023T3,"61,30"
Hombres,"14 Murcia, Región de",Extranjera: Total,2023T2,"68,12"
Hombres,"14 Murcia, Región de",Extranjera: Total,2023T1,"68,03"
Hombres,"14 Murcia, Región de",Extranjera: Total,2022T4,"71,79"
Hombres,"14 Murcia, Región de",Extranjera: Total,2022T3,"60,77"
Hombres,"14 Murcia, Región de",Extranjera: Total,2022T2,"71,00"
Hombres,"14 Murcia, Región de",Extranjera: Total,2022T1,"65,60"
Hombres,"14 Murcia, Región de",Extranjera: Total,2021T4,"75,26"
Hombres,"14 Murcia, Región de",Extranjera: Total,2021T3,"61,59"
Hombres,"14 Murcia, Región de",Extranjera: Total,2021T2,"62,15"
Hombres,"14 Murcia, Región de",Extranjera: Total,2021T1,"62,01"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T4,"48,79"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T3,"60,31"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T2,"63,47"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T1,"65,10"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T4,"66,62"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T3,"50,69"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T2,"71,40"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T1,"65,64"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T4,"81,82"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T3,"64,72"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T2,"68,24"
Hombres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T1,"61,95"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T4,"69,55"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T3,"61,45"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T2,"68,86"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T1,"68,56"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T4,"72,50"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T3,"61,81"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T2,"70,95"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T1,"65,59"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T4,"74,30"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T3,"60,66"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T2,"60,98"
Hombres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T1,"62,02"
Hombres,"15 Navarra, Comunidad Foral de",Total,2023T4,"58,20"
Hombres,"15 Navarra, Comunidad Foral de",Total,2023T3,"58,08"
Hombres,"15 Navarra, Comunidad Foral de",Total,2023T2,"57,99"
Hombres,"15 Navarra, Comunidad Foral de",Total,2023T1,"55,91"
Hombres,"15 Navarra, Comunidad Foral de",Total,2022T4,"57,92"
Hombres,"15 Navarra, Comunidad Foral de",Total,2022T3,"58,83"
Hombres,"15 Navarra, Comunidad Foral de",Total,2022T2,"58,39"
Hombres,"15 Navarra, Comunidad Foral de",Total,2022T1,"55,89"
Hombres,"15 Navarra, Comunidad Foral de",Total,2021T4,"56,09"
Hombres,"15 Navarra, Comunidad Foral de",Total,2021T3,"55,03"
Hombres,"15 Navarra, Comunidad Foral de",Total,2021T2,"55,36"
Hombres,"15 Navarra, Comunidad Foral de",Total,2021T1,"54,97"
Hombres,"15 Navarra, Comunidad Foral de",Española,2023T4,"57,43"
Hombres,"15 Navarra, Comunidad Foral de",Española,2023T3,"57,99"
Hombres,"15 Navarra, Comunidad Foral de",Española,2023T2,"57,28"
Hombres,"15 Navarra, Comunidad Foral de",Española,2023T1,"54,63"
Hombres,"15 Navarra, Comunidad Foral de",Española,2022T4,"57,79"
Hombres,"15 Navarra, Comunidad Foral de",Española,2022T3,"58,73"
Hombres,"15 Navarra, Comunidad Foral de",Española,2022T2,"58,28"
Hombres,"15 Navarra, Comunidad Foral de",Española,2022T1,"56,13"
Hombres,"15 Navarra, Comunidad Foral de",Española,2021T4,"55,90"
Hombres,"15 Navarra, Comunidad Foral de",Española,2021T3,"56,31"
Hombres,"15 Navarra, Comunidad Foral de",Española,2021T2,"55,84"
Hombres,"15 Navarra, Comunidad Foral de",Española,2021T1,"54,41"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T4,"64,42"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T3,"58,77"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T2,"64,17"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T1,"66,53"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T4,"58,96"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T3,"59,57"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T2,"59,16"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T1,"53,87"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T4,"57,58"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T3,"43,95"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T2,"51,23"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T1,"59,57"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T4,"71,51"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T3,"55,78"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T2,"51,86"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T1,"75,57"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T4,"74,64"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T3,"83,76"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T2,"78,00"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T1,"79,21"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T4,"71,34"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T3,"49,39"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T2,"51,33"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T1,"74,06"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T4,"62,70"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T3,"59,64"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T2,"69,17"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T1,"62,23"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T4,"50,65"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T3,"47,39"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T2,"50,92"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T1,"38,73"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T4,"54,04"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T3,"42,54"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T2,"51,18"
Hombres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T1,"52,72"
Hombres,16 País Vasco,Total,2023T4,"57,41"
Hombres,16 País Vasco,Total,2023T3,"57,15"
Hombres,16 País Vasco,Total,2023T2,"57,46"
Hombres,16 País Vasco,Total,2023T1,"56,10"
Hombres,16 País Vasco,Total,2022T4,"57,11"
Hombres,16 País Vasco,Total,2022T3,"57,07"
Hombres,16 País Vasco,Total,2022T2,"54,84"
Hombres,16 País Vasco,Total,2022T1,"55,74"
Hombres,16 País Vasco,Total,2021T4,"55,41"
Hombres,16 País Vasco,Total,2021T3,"55,24"
Hombres,16 País Vasco,Total,2021T2,"53,40"
Hombres,16 País Vasco,Total,2021T1,"52,77"
Hombres,16 País Vasco,Española,2023T4,"56,66"
Hombres,16 País Vasco,Española,2023T3,"56,98"
Hombres,16 País Vasco,Española,2023T2,"57,59"
Hombres,16 País Vasco,Española,2023T1,"55,86"
Hombres,16 País Vasco,Española,2022T4,"56,94"
Hombres,16 País Vasco,Española,2022T3,"56,79"
Hombres,16 País Vasco,Española,2022T2,"55,17"
Hombres,16 País Vasco,Española,2022T1,"55,95"
Hombres,16 País Vasco,Española,2021T4,"55,02"
Hombres,16 País Vasco,Española,2021T3,"54,80"
Hombres,16 País Vasco,Española,2021T2,"52,90"
Hombres,16 País Vasco,Española,2021T1,"52,15"
Hombres,16 País Vasco,Extranjera: Total,2023T4,"66,97"
Hombres,16 País Vasco,Extranjera: Total,2023T3,"59,44"
Hombres,16 País Vasco,Extranjera: Total,2023T2,"55,77"
Hombres,16 País Vasco,Extranjera: Total,2023T1,"59,09"
Hombres,16 País Vasco,Extranjera: Total,2022T4,"59,44"
Hombres,16 País Vasco,Extranjera: Total,2022T3,"61,16"
Hombres,16 País Vasco,Extranjera: Total,2022T2,"50,18"
Hombres,16 País Vasco,Extranjera: Total,2022T1,"52,43"
Hombres,16 País Vasco,Extranjera: Total,2021T4,"61,68"
Hombres,16 País Vasco,Extranjera: Total,2021T3,"63,22"
Hombres,16 País Vasco,Extranjera: Total,2021T2,"61,76"
Hombres,16 País Vasco,Extranjera: Total,2021T1,"62,93"
Hombres,16 País Vasco,Extranjera: Unión Europea,2023T4,"73,36"
Hombres,16 País Vasco,Extranjera: Unión Europea,2023T3,"60,02"
Hombres,16 País Vasco,Extranjera: Unión Europea,2023T2,"52,21"
Hombres,16 País Vasco,Extranjera: Unión Europea,2023T1,"63,06"
Hombres,16 País Vasco,Extranjera: Unión Europea,2022T4,"69,12"
Hombres,16 País Vasco,Extranjera: Unión Europea,2022T3,"68,06"
Hombres,16 País Vasco,Extranjera: Unión Europea,2022T2,"67,81"
Hombres,16 País Vasco,Extranjera: Unión Europea,2022T1,"75,89"
Hombres,16 País Vasco,Extranjera: Unión Europea,2021T4,"84,26"
Hombres,16 País Vasco,Extranjera: Unión Europea,2021T3,"64,81"
Hombres,16 País Vasco,Extranjera: Unión Europea,2021T2,"71,59"
Hombres,16 País Vasco,Extranjera: Unión Europea,2021T1,"72,17"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2023T4,"65,75"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2023T3,"59,27"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2023T2,"56,91"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2023T1,"57,35"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2022T4,"53,75"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2022T3,"57,61"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2022T2,"43,96"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2022T1,"43,78"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2021T4,"54,78"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2021T3,"62,67"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2021T2,"58,69"
Hombres,16 País Vasco,Extranjera: No pertenecientes a la Unión Europea,2021T1,"59,83"
Hombres,"17 Rioja, La",Total,2023T4,"57,82"
Hombres,"17 Rioja, La",Total,2023T3,"59,19"
Hombres,"17 Rioja, La",Total,2023T2,"60,52"
Hombres,"17 Rioja, La",Total,2023T1,"59,07"
Hombres,"17 Rioja, La",Total,2022T4,"59,34"
Hombres,"17 Rioja, La",Total,2022T3,"59,36"
Hombres,"17 Rioja, La",Total,2022T2,"58,65"
Hombres,"17 Rioja, La",Total,2022T1,"58,76"
Hombres,"17 Rioja, La",Total,2021T4,"57,58"
Hombres,"17 Rioja, La",Total,2021T3,"58,78"
Hombres,"17 Rioja, La",Total,2021T2,"61,43"
Hombres,"17 Rioja, La",Total,2021T1,"58,84"
Hombres,"17 Rioja, La",Española,2023T4,"55,79"
Hombres,"17 Rioja, La",Española,2023T3,"57,11"
Hombres,"17 Rioja, La",Española,2023T2,"58,20"
Hombres,"17 Rioja, La",Española,2023T1,"56,49"
Hombres,"17 Rioja, La",Española,2022T4,"57,61"
Hombres,"17 Rioja, La",Española,2022T3,"58,28"
Hombres,"17 Rioja, La",Española,2022T2,"57,94"
Hombres,"17 Rioja, La",Española,2022T1,"56,76"
Hombres,"17 Rioja, La",Española,2021T4,"56,67"
Hombres,"17 Rioja, La",Española,2021T3,"57,75"
Hombres,"17 Rioja, La",Española,2021T2,"59,59"
Hombres,"17 Rioja, La",Española,2021T1,"56,40"
Hombres,"17 Rioja, La",Extranjera: Total,2023T4,"71,12"
Hombres,"17 Rioja, La",Extranjera: Total,2023T3,"73,15"
Hombres,"17 Rioja, La",Extranjera: Total,2023T2,"76,53"
Hombres,"17 Rioja, La",Extranjera: Total,2023T1,"77,00"
Hombres,"17 Rioja, La",Extranjera: Total,2022T4,"71,62"
Hombres,"17 Rioja, La",Extranjera: Total,2022T3,"66,97"
Hombres,"17 Rioja, La",Extranjera: Total,2022T2,"64,03"
Hombres,"17 Rioja, La",Extranjera: Total,2022T1,"73,61"
Hombres,"17 Rioja, La",Extranjera: Total,2021T4,"64,65"
Hombres,"17 Rioja, La",Extranjera: Total,2021T3,"66,47"
Hombres,"17 Rioja, La",Extranjera: Total,2021T2,"75,34"
Hombres,"17 Rioja, La",Extranjera: Total,2021T1,"78,12"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2023T4,"78,18"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2023T3,"72,52"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2023T2,"80,56"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2023T1,"82,46"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2022T4,"78,72"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2022T3,"69,30"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2022T2,"69,18"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2022T1,"77,89"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2021T4,"72,92"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2021T3,"79,64"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2021T2,"79,57"
Hombres,"17 Rioja, La",Extranjera: Unión Europea,2021T1,"86,82"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2023T4,"67,60"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2023T3,"73,54"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2023T2,"74,76"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2023T1,"74,70"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2022T4,"68,94"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2022T3,"65,80"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2022T2,"61,77"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2022T1,"71,70"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2021T4,"59,20"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2021T3,"57,93"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2021T2,"72,75"
Hombres,"17 Rioja, La",Extranjera: No pertenecientes a la Unión Europea,2021T1,"69,59"
Hombres,18 Ceuta,Total,2023T4,"49,96"
Hombres,18 Ceuta,Total,2023T3,"53,37"
Hombres,18 Ceuta,Total,2023T2,"52,25"
Hombres,18 Ceuta,Total,2023T1,"53,49"
Hombres,18 Ceuta,Total,2022T4,"52,31"
Hombres,18 Ceuta,Total,2022T3,"51,91"
Hombres,18 Ceuta,Total,2022T2,"56,73"
Hombres,18 Ceuta,Total,2022T1,"52,71"
Hombres,18 Ceuta,Total,2021T4,"50,49"
Hombres,18 Ceuta,Total,2021T3,"48,48"
Hombres,18 Ceuta,Total,2021T2,"49,64"
Hombres,18 Ceuta,Total,2021T1,"43,78"
Hombres,18 Ceuta,Española,2023T4,"50,04"
Hombres,18 Ceuta,Española,2023T3,"52,88"
Hombres,18 Ceuta,Española,2023T2,"52,17"
Hombres,18 Ceuta,Española,2023T1,"52,97"
Hombres,18 Ceuta,Española,2022T4,"51,68"
Hombres,18 Ceuta,Española,2022T3,"50,65"
Hombres,18 Ceuta,Española,2022T2,"56,41"
Hombres,18 Ceuta,Española,2022T1,"53,72"
Hombres,18 Ceuta,Española,2021T4,"51,76"
Hombres,18 Ceuta,Española,2021T3,"49,93"
Hombres,18 Ceuta,Española,2021T2,"50,69"
Hombres,18 Ceuta,Española,2021T1,"43,38"
Hombres,18 Ceuta,Extranjera: Total,2023T4,"47,23"
Hombres,18 Ceuta,Extranjera: Total,2023T3,"70,72"
Hombres,18 Ceuta,Extranjera: Total,2023T2,"54,64"
Hombres,18 Ceuta,Extranjera: Total,2023T1,"72,05"
Hombres,18 Ceuta,Extranjera: Total,2022T4,"70,68"
Hombres,18 Ceuta,Extranjera: Total,2022T3,"83,68"
Hombres,18 Ceuta,Extranjera: Total,2022T2,"63,08"
Hombres,18 Ceuta,Extranjera: Total,2022T1,"21,99"
Hombres,18 Ceuta,Extranjera: Total,2021T4,..
Hombres,18 Ceuta,Extranjera: Total,2021T3,"6,45"
Hombres,18 Ceuta,Extranjera: Total,2021T2,"27,74"
Hombres,18 Ceuta,Extranjera: Total,2021T1,"53,53"
Hombres,18 Ceuta,Extranjera: Unión Europea,2023T4,..
Hombres,18 Ceuta,Extranjera: Unión Europea,2023T3,"100,00"
Hombres,18 Ceuta,Extranjera: Unión Europea,2023T2,"100,00"
Hombres,18 Ceuta,Extranjera: Unión Europea,2023T1,"100,00"
Hombres,18 Ceuta,Extranjera: Unión Europea,2022T4,"100,00"
Hombres,18 Ceuta,Extranjera: Unión Europea,2022T3,"100,00"
Hombres,18 Ceuta,Extranjera: Unión Europea,2022T2,"100,00"
Hombres,18 Ceuta,Extranjera: Unión Europea,2022T1,..
Hombres,18 Ceuta,Extranjera: Unión Europea,2021T4,..
Hombres,18 Ceuta,Extranjera: Unión Europea,2021T3,..
Hombres,18 Ceuta,Extranjera: Unión Europea,2021T2,..
Hombres,18 Ceuta,Extranjera: Unión Europea,2021T1,..
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2023T4,"47,23"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2023T3,"66,56"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2023T2,"52,15"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2023T1,"68,02"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2022T4,"65,39"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2022T3,"80,00"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2022T2,"57,18"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2022T1,"21,99"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2021T4,..
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2021T3,"6,45"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2021T2,"27,74"
Hombres,18 Ceuta,Extranjera: No pertenecientes a la Unión Europea,2021T1,"53,53"
Hombres,19 Melilla,Total,2023T4,"46,61"
Hombres,19 Melilla,Total,2023T3,"50,87"
Hombres,19 Melilla,Total,2023T2,"50,26"
Hombres,19 Melilla,Total,2023T1,"45,58"
Hombres,19 Melilla,Total,2022T4,"53,52"
Hombres,19 Melilla,Total,2022T3,"56,67"
Hombres,19 Melilla,Total,2022T2,"53,26"
Hombres,19 Melilla,Total,2022T1,"56,56"
Hombres,19 Melilla,Total,2021T4,"54,23"
Hombres,19 Melilla,Total,2021T3,"59,96"
Hombres,19 Melilla,Total,2021T2,"56,85"
Hombres,19 Melilla,Total,2021T1,"55,75"
Hombres,19 Melilla,Española,2023T4,"48,11"
Hombres,19 Melilla,Española,2023T3,"51,94"
Hombres,19 Melilla,Española,2023T2,"52,43"
Hombres,19 Melilla,Española,2023T1,"46,14"
Hombres,19 Melilla,Española,2022T4,"53,96"
Hombres,19 Melilla,Española,2022T3,"55,53"
Hombres,19 Melilla,Española,2022T2,"53,31"
Hombres,19 Melilla,Española,2022T1,"55,51"
Hombres,19 Melilla,Española,2021T4,"52,55"
Hombres,19 Melilla,Española,2021T3,"59,60"
Hombres,19 Melilla,Española,2021T2,"55,88"
Hombres,19 Melilla,Española,2021T1,"54,74"
Hombres,19 Melilla,Extranjera: Total,2023T4,"30,13"
Hombres,19 Melilla,Extranjera: Total,2023T3,"38,91"
Hombres,19 Melilla,Extranjera: Total,2023T2,"24,05"
Hombres,19 Melilla,Extranjera: Total,2023T1,"35,42"
Hombres,19 Melilla,Extranjera: Total,2022T4,"41,52"
Hombres,19 Melilla,Extranjera: Total,2022T3,"82,59"
Hombres,19 Melilla,Extranjera: Total,2022T2,"52,53"
Hombres,19 Melilla,Extranjera: Total,2022T1,"72,25"
Hombres,19 Melilla,Extranjera: Total,2021T4,"74,13"
Hombres,19 Melilla,Extranjera: Total,2021T3,"63,70"
Hombres,19 Melilla,Extranjera: Total,2021T2,"67,59"
Hombres,19 Melilla,Extranjera: Total,2021T1,"64,10"
Hombres,19 Melilla,Extranjera: Unión Europea,2023T4,..
Hombres,19 Melilla,Extranjera: Unión Europea,2023T3,..
Hombres,19 Melilla,Extranjera: Unión Europea,2023T2,..
Hombres,19 Melilla,Extranjera: Unión Europea,2023T1,..
Hombres,19 Melilla,Extranjera: Unión Europea,2022T4,..
Hombres,19 Melilla,Extranjera: Unión Europea,2022T3,..
Hombres,19 Melilla,Extranjera: Unión Europea,2022T2,..
Hombres,19 Melilla,Extranjera: Unión Europea,2022T1,..
Hombres,19 Melilla,Extranjera: Unión Europea,2021T4,..
Hombres,19 Melilla,Extranjera: Unión Europea,2021T3,"85,61"
Hombres,19 Melilla,Extranjera: Unión Europea,2021T2,..
Hombres,19 Melilla,Extranjera: Unión Europea,2021T1,..
Hombres,19 Melilla,Extranjera: No pertenecientes a la Unión Europea,2023T4,"30,13"
Hombres,19 Melilla,Extranjera: No pertenecientes a la Unión Europea,2023T3,"38,91"
Hombres,19 Melilla,Extranjera: No pertenecientes a la Unión Europea,2023T2,"24,05"
Hombres,19 Melilla,Extranjera: No pertenecientes a la Unión Europea,2023T1,"35,42"
Hombres,19 Melilla,Extranjera: No pertenecientes a la Unión Europea,2022T4,"41,52"
